,ua,insc,estado_civil,sit_lab_alumno,tipo_res_alumno,sit_lab_padres,estudios_padres
1657,FCEQN,FCEQN-8366,1.0,NC,2.0,1,7.0
1658,FCEQN,FCEQN-7864,1.0,NC,-1.0,-1,7.0
1659,FCEQN,FCEQN-7955,1.0,NC,-1.0,3,3.0
1660,FCEQN,FCEQN-5213,1.0,NC,-1.0,4,4.0
1661,FCEQN,FCEQN-8576,1.0,NC,-1.0,-1,-1.0
1662,FCEQN,FCEQN-8870,1.0,NC,-1.0,-1,-1.0
1663,FCEQN,FCEQN-8871,1.0,NC,-1.0,-1,-1.0
1664,FCEQN,FCEQN-8872,1.0,NC,-1.0,-1,-1.0
1665,FCEQN,FCEQN-6891,1.0,NC,-1.0,3,5.0
1666,FCEQN,FCEQN-5633,1.0,NC,-1.0,-1,7.0
1667,FCEQN,FCEQN-8873,1.0,NC,-1.0,4,5.0
1668,FCEQN,FCEQN-8874,1.0,NC,-1.0,4,4.0
1669,FCEQN,FCEQN-7785,1.0,NC,-1.0,-1,-1.0
1670,FCEQN,FCEQN-4379,1.0,NC,-1.0,4,4.0
1671,FCEQN,FCEQN-8377,1.0,NC,-1.0,4,5.0
1672,FCEQN,FCEQN-8493,1.0,NC,-1.0,-1,-1.0
1673,FCEQN,FCEQN-8875,1.0,NC,-1.0,-1,-1.0
1674,FCEQN,FCEQN-8494,1.0,NC,-1.0,-1,-1.0
1675,FCEQN,FCEQN-8497,1.0,NC,-1.0,4,3.0
1676,FCEQN,FCEQN-8257,1.0,NC,-1.0,-1,-1.0
1677,FCEQN,FCEQN-8157,1.0,NC,-1.0,-1,-1.0
1678,FCEQN,FCEQN-8876,1.0,NC,1.0,-1,-1.0
1679,FCEQN,FCEQN-7604,1.0,NC,1.0,4,3.0
1680,FCEQN,FCEQN-5262,1.0,No,2.0,3,3.0
1681,FCEQN,FCEQN-5652,1.0,NC,-1.0,-1,-1.0
1682,FCEQN,FCEQN-2614,1.0,NC,-1.0,-1,-1.0
1683,FCEQN,FCEQN-8877,1.0,NC,-1.0,4,5.0
1684,FCEQN,FCEQN-8782,1.0,NC,-1.0,-1,-1.0
1685,FCEQN,FCEQN-4877,1.0,NC,-1.0,-1,-1.0
1686,FCEQN,FCEQN-5430,1.0,NC,-1.0,4,2.0
1687,FCEQN,FCEQN-8878,1.0,NC,-1.0,-1,-1.0
1688,FCEQN,FCEQN-8669,1.0,NC,-1.0,-1,-1.0
1689,FCEQN,FCEQN-8612,1.0,NC,-1.0,4,5.0
1690,FCEQN,FCEQN-5689,1.0,NC,-1.0,4,4.0
1691,FCEQN,FCEQN-8484,1.0,NC,-1.0,4,5.0
1692,FCEQN,FCEQN-7034,1.0,NC,-1.0,4,4.0
1693,FCEQN,FCEQN-7580,1.0,NC,-1.0,-1,-1.0
1694,FCEQN,FCEQN-8813,1.0,NC,-1.0,-1,-1.0
1695,FCEQN,FCEQN-8826,1.0,NC,-1.0,-1,-1.0
1696,FCEQN,FCEQN-4149,1.0,NC,-1.0,4,5.0
1697,FCEQN,FCEQN-8879,1.0,NC,-1.0,4,5.0
1698,FCEQN,4772,1.0,NC,-1.0,-1,-1.0
1699,FCEQN,FCEQN-5439,1.0,NC,-1.0,4,3.0
1700,FCEQN,FCEQN-8079,1.0,NC,-1.0,4,2.0
1701,FCEQN,FCEQN-8327,1.0,NC,-1.0,4,4.0
1702,FCEQN,FCEQN-8325,1.0,NC,1.0,4,5.0
1703,FCEQN,FCEQN-8740,2.0,NC,2.0,3,5.0
1704,FCEQN,FCEQN-8349,1.0,NC,-1.0,-1,-1.0
1705,FCEQN,FCEQN-7838,1.0,NC,-1.0,-1,-1.0
1706,FCEQN,FCEQN-8298,1.0,NC,-1.0,-1,-1.0
1707,FCEQN,FCEQN-2150,1.0,NC,1.0,-1,-1.0
1708,FCEQN,FCEQN-7530,1.0,NC,-1.0,-1,-1.0
1709,FCEQN,FCEQN-8771,1.0,NC,2.0,-1,1.0
1710,FCEQN,FCEQN-8770,1.0,NC,-1.0,-1,-1.0
1711,FCEQN,FCEQN-8816,1.0,NC,-1.0,-1,-1.0
1712,FCEQN,FCEQN-8593,1.0,NC,1.0,4,3.0
1713,FCEQN,FCEQN-8350,1.0,NC,-1.0,4,5.0
1714,FCEQN,FCEQN-8273,1.0,NC,1.0,4,3.0
1715,FCEQN,FCEQN-8440,1.0,NC,-1.0,-1,-1.0
1716,FCEQN,FCEQN-7866,1.0,NC,-1.0,4,5.0
1717,FCEQN,FCEQN-8880,1.0,NC,-1.0,-1,-1.0
1718,FCEQN,FCEQN-8060,1.0,No,4.0,4,3.0
1719,FCEQN,FCEQN-6269,1.0,NC,-1.0,4,7.0
1720,FCEQN,FCEQN-8296,1.0,NC,-1.0,-1,-1.0
1721,FCEQN,FCEQN-8584,1.0,NC,-1.0,-1,-1.0
1722,FCEQN,FCEQN-8881,1.0,NC,-1.0,-1,-1.0
1723,FCEQN,FCEQN-8331,1.0,NC,-1.0,-1,-1.0
1724,FCEQN,FCEQN-8168,1.0,NC,-1.0,-1,-1.0
1725,FCEQN,FCEQN-8417,1.0,NC,-1.0,-1,-1.0
1726,FCEQN,FCEQN-8882,1.0,NC,-1.0,1,5.0
1727,FCEQN,FCEQN-8849,1.0,NC,-1.0,-1,-1.0
1728,FCEQN,FCEQN-8170,1.0,NC,-1.0,4,7.0
1729,FCEQN,FCEQN-8410,1.0,NC,-1.0,-1,-1.0
1730,FCEQN,FCEQN-8511,1.0,NC,-1.0,-1,-1.0
1731,FCEQN,FCEQN-8502,1.0,NC,-1.0,-1,-1.0
1732,FCEQN,FCEQN-8412,1.0,NC,-1.0,-1,-1.0
1733,FCEQN,FCEQN-8302,1.0,NC,-1.0,-1,-1.0
1734,FCEQN,FCEQN-8425,1.0,NC,-1.0,4,7.0
1735,FCEQN,FCEQN-8883,1.0,NC,-1.0,-1,-1.0
1736,FCEQN,FCEQN-6164,1.0,NC,-1.0,-1,-1.0
1737,FCEQN,FCEQN-8426,1.0,NC,-1.0,4,7.0
1738,FCEQN,FCEQN-8245,1.0,NC,-1.0,-1,-1.0
1739,FCEQN,FCEQN-8605,1.0,NC,-1.0,-1,-1.0
1740,FCEQN,FCEQN-8477,1.0,NC,-1.0,-1,-1.0
1741,FCEQN,FCEQN-8251,1.0,NC,-1.0,4,5.0
1742,FCEQN,FCEQN-8741,1.0,NC,-1.0,4,5.0
1743,FCEQN,FCEQN-8509,1.0,NC,-1.0,-1,-1.0
1744,FCEQN,2010,1.0,NC,-1.0,-1,5.0
1745,FCEQN,FCEQN-8277,1.0,NC,-1.0,-1,1.0
1746,FCEQN,FCEQN-8758,1.0,NC,-1.0,-1,-1.0
1747,FCEQN,FCEQN-8321,1.0,NC,-1.0,-1,-1.0
1748,FCEQN,FCEQN-8351,1.0,NC,-1.0,-1,-1.0
1749,FCEQN,FCEQN-8358,1.0,NC,-1.0,-1,5.0
1750,FCEQN,FCEQN-7934,1.0,NC,-1.0,-1,-1.0
1751,FCEQN,FCEQN-8611,1.0,NC,-1.0,-1,-1.0
1752,FCEQN,FCEQN-8233,1.0,NC,-1.0,-1,-1.0
1753,FCEQN,FCEQN-8232,1.0,NC,3.0,1,5.0
1754,FCEQN,FCEQN-8226,1.0,NC,-1.0,-1,-1.0
1755,FCEQN,FCEQN-8802,1.0,NC,1.0,-1,-1.0
1756,FCEQN,FCEQN-8322,1.0,NC,-1.0,3,3.0
1757,FCEQN,FCEQN-8347,1.0,NC,-1.0,4,5.0
1758,FCEQN,FCEQN-6010,1.0,NC,1.0,-1,-1.0
1759,FCEQN,FCEQN-8285,1.0,NC,1.0,-1,-1.0
1760,FCEQN,FCEQN-8810,1.0,NC,2.0,4,5.0
1761,FCEQN,FCEQN-8505,1.0,NC,-1.0,4,5.0
1762,FCEQN,FCEQN-8661,1.0,Si,2.0,1,5.0
1763,FCEQN,FCEQN-7630,1.0,NC,1.0,4,3.0
1764,FCEQN,FCEQN-8774,1.0,NC,-1.0,-1,-1.0
1765,FCEQN,FCEQN-8181,1.0,NC,1.0,4,5.0
1766,FCEQN,FCEQN-8885,1.0,NC,-1.0,-1,-1.0
1767,FCEQN,FCEQN-8256,1.0,NC,-1.0,1,3.0
1768,FCEQN,FCEQN-8638,1.0,NC,-1.0,-1,-1.0
1769,FCEQN,FCEQN-7002,1.0,NC,-1.0,-1,-1.0
1770,FCEQN,FCEQN-8246,1.0,NC,-1.0,-1,7.0
1771,FCEQN,FCEQN-8750,1.0,NC,-1.0,-1,-1.0
1772,FCEQN,FCEQN-8762,1.0,NC,2.0,1,5.0
1773,FCEQN,FCEQN-8468,1.0,NC,2.0,-1,1.0
1774,FCEQN,FCEQN-8453,1.0,NC,4.0,-1,1.0
1775,FCEQN,FCEQN-8634,1.0,NC,-1.0,4,5.0
1776,FCEQN,FCEQN-8724,1.0,NC,4.0,1,3.0
1777,FCEQN,FCEQN-8166,1.0,NC,-1.0,-1,-1.0
1778,FCEQN,FCEQN-8487,1.0,NC,-1.0,-1,-1.0
1779,FCEQN,FCEQN-8704,1.0,NC,-1.0,-1,-1.0
1780,FCEQN,FCEQN-8248,1.0,1,3.0,1,3.0
1781,FCEQN,FCEQN-8282,1.0,NC,1.0,2,6.0
1782,FCEQN,FCEQN-8732,1.0,NC,2.0,1,5.0
1783,FCEQN,FCEQN-8757,1.0,NC,4.0,1,5.0
1784,FCEQN,FCEQN-8375,1.0,NC,1.0,-1,-1.0
1785,FCEQN,FCEQN-8376,1.0,NC,4.0,3,5.0
1786,FCEQN,FCEQN-8435,1.0,NC,1.0,4,3.0
1787,FCEQN,FCEQN-8292,1.0,No,2.0,3,3.0
1788,FCEQN,FCEQN-8339,1.0,No,3.0,3,7.0
1789,FCEQN,FCEQN-8886,1.0,NC,-1.0,4,5.0
1790,FCEQN,FCEQN-8399,1.0,NC,-1.0,-1,5.0
1791,FCEQN,FCEQN-8716,1.0,NC,-1.0,4,4.0
1792,FCEQN,FCEQN-8266,1.0,NC,-1.0,1,5.0
1793,FCEQN,FCEQN-8738,1.0,NC,-1.0,4,7.0
1794,FCEQN,FCEQN-8535,1.0,NC,-1.0,4,1.0
1795,FCEQN,FCEQN-8778,1.0,NC,-1.0,4,3.0
1796,FCEQN,FCEQN-8712,1.0,NC,-1.0,4,4.0
1797,FCEQN,FCEQN-8263,1.0,NC,-1.0,4,5.0
1798,FCEQN,FCEQN-8662,1.0,NC,-1.0,4,4.0
1799,FCEQN,FCEQN-8691,1.0,NC,-1.0,1,5.0
1800,FCEQN,FCEQN-8317,1.0,NC,-1.0,4,5.0
1801,FCEQN,FCEQN-8632,1.0,NC,4.0,4,5.0
1802,FCEQN,FCEQN-8346,1.0,NC,-1.0,4,5.0
1803,FCEQN,FCEQN-8822,1.0,NC,-1.0,4,5.0
1804,FCEQN,FCEQN-8197,1.0,NC,-1.0,1,5.0
1805,FCEQN,FCEQN-8330,1.0,NC,-1.0,4,4.0
1806,FCEQN,FCEQN-8682,1.0,NC,-1.0,4,3.0
1807,FCEQN,FCEQN-8687,1.0,NC,-1.0,4,3.0
1808,FCEQN,FCEQN-8305,1.0,NC,-1.0,-1,1.0
1809,FCEQN,FCEQN-8742,1.0,NC,1.0,4,3.0
1810,FCEQN,FCEQN-8730,1.0,NC,1.0,-1,-1.0
1811,FCEQN,FCEQN-8539,1.0,NC,2.0,-1,1.0
1812,FCEQN,FCEQN-5674,1.0,NC,1.0,4,5.0
1813,FCEQN,FCEQN-8856,1.0,NC,2.0,-1,7.0
1814,FCEQN,FCEQN-8809,1.0,NC,1.0,4,5.0
1815,FCEQN,FCEQN-8216,1.0,NC,-1.0,4,5.0
1816,FCEQN,FCEQN-8459,1.0,NC,-1.0,4,3.0
1817,FCEQN,FCEQN-8788,1.0,No,2.0,3,5.0
1818,FCEQN,FCEQN-8369,1.0,NC,1.0,3,5.0
1819,FCEQN,FCEQN-8507,1.0,NC,-1.0,4,5.0
1820,FCEQN,FCEQN-8708,1.0,NC,2.0,4,1.0
1821,FCEQN,FCEQN-8592,1.0,NC,-1.0,-1,-1.0
1822,FCEQN,FCEQN-8446,1.0,NC,-1.0,-1,-1.0
1823,FCEQN,FCEQN-8129,1.0,NC,4.0,3,-1.0
1824,FCEQN,FCEQN-8244,1.0,NC,2.0,4,3.0
1825,FCEQN,FCEQN-8700,1.0,NC,1.0,1,5.0
1826,FCEQN,FCEQN-8721,1.0,NC,2.0,3,3.0
1827,FCEQN,FCEQN-8183,1.0,NC,1.0,-1,1.0
1828,FCEQN,FCEQN-8275,1.0,NC,3.0,-1,1.0
1829,FCEQN,FCEQN-8255,1.0,Si,1.0,1,5.0
1830,FCEQN,FCEQN-5826,3.0,NC,1.0,4,3.0
1831,FCEQN,FCEQN-8619,1.0,NC,2.0,4,3.0
1832,FCEQN,FCEQN-8307,1.0,NC,-1.0,1,5.0
1833,FCEQN,FCEQN-7799,1.0,NC,-1.0,4,5.0
1834,FCEQN,FCEQN-8367,1.0,NC,-1.0,1,7.0
1835,FCEQN,FCEQN-8646,1.0,NC,1.0,4,3.0
1836,FCEQN,FCEQN-8644,1.0,NC,-1.0,4,3.0
1837,FCEQN,FCEQN-8516,1.0,NC,-1.0,1,3.0
1838,FCEQN,FCEQN-8208,1.0,NC,-1.0,-1,5.0
1839,FCEQN,FCEQN-8163,1.0,NC,-1.0,4,5.0
1840,FCEQN,FCEQN-8202,1.0,NC,-1.0,1,5.0
1841,FCEQN,FCEQN-8787,1.0,NC,-1.0,4,1.0
1842,FCEQN,FCEQN-8586,1.0,NC,-1.0,-1,7.0
1843,FCEQN,FCEQN-8312,1.0,NC,1.0,4,3.0
1844,FCEQN,FCEQN-8796,1.0,NC,-1.0,-1,1.0
1845,FCEQN,FCEQN-8495,1.0,NC,-1.0,4,7.0
1846,FCEQN,FCEQN-8441,1.0,NC,-1.0,4,3.0
1847,FCEQN,FCEQN-8833,1.0,NC,-1.0,4,5.0
1848,FCEQN,FCEQN-8627,1.0,NC,-1.0,4,3.0
1849,FCEQN,FCEQN-8165,1.0,NC,2.0,4,3.0
1850,FCEQN,FCEQN-8326,1.0,NC,-1.0,4,5.0
1851,FCEQN,FCEQN-8338,1.0,NC,-1.0,4,5.0
1852,FCEQN,FCEQN-8647,1.0,NC,-1.0,4,3.0
1853,FCEQN,FCEQN-8190,1.0,NC,-1.0,-1,7.0
1854,FCEQN,FCEQN-8193,1.0,NC,-1.0,4,3.0
1855,FCEQN,FCEQN-8203,1.0,NC,-1.0,-1,1.0
1856,FCEQN,FCEQN-8329,1.0,NC,3.0,4,4.0
1857,FCEQN,FCEQN-8540,1.0,NC,1.0,1,4.0
1858,FCEQN,FCEQN-8225,1.0,NC,3.0,4,2.0
1859,FCEQN,FCEQN-8792,1.0,NC,2.0,1,5.0
1860,FCEQN,FCEQN-8764,1.0,NC,2.0,4,5.0
1861,FCEQN,FCEQN-8711,1.0,NC,1.0,1,5.0
1862,FCEQN,FCEQN-7497,1.0,NC,1.0,1,5.0
1863,FCEQN,FCEQN-8289,1.0,NC,2.0,1,3.0
1864,FCEQN,FCEQN-8313,2.0,No,4.0,4,5.0
1865,FCEQN,FCEQN-8250,1.0,NC,1.0,4,3.0
1866,FCEQN,FCEQN-8391,1.0,NC,-1.0,-1,5.0
1867,FCEQN,FCEQN-8447,1.0,NC,2.0,4,5.0
1868,FCEQN,FCEQN-8214,1.0,NC,-1.0,4,5.0
1869,FCEQN,FCEQN-8221,1.0,NC,1.0,1,5.0
1870,FCEQN,FCEQN-8445,1.0,NC,-1.0,4,5.0
1871,FCEQN,FCEQN-8577,1.0,NC,-1.0,1,5.0
1872,FCEQN,FCEQN-8416,1.0,NC,-1.0,1,5.0
1873,FCEQN,FCEQN-8595,3.0,NC,-1.0,3,4.0
1874,FCEQN,FCEQN-8843,1.0,NC,-1.0,1,5.0
1875,FCEQN,FCEQN-8297,1.0,NC,1.0,4,5.0
1876,FCEQN,FCEQN-8583,1.0,NC,-1.0,4,5.0
1877,FCEQN,FCEQN-8594,1.0,NC,-1.0,4,2.0
1878,FCEQN,FCEQN-8402,5.0,No,3.0,3,3.0
1879,FCEQN,FCEQN-8512,1.0,NC,1.0,4,5.0
1880,FCEQN,FCEQN-8492,1.0,NC,1.0,4,5.0
1881,FCEQN,FCEQN-8340,1.0,NC,1.0,4,5.0
1882,FCEQN,FCEQN-8475,1.0,NC,4.0,-1,-1.0
1883,FCEQN,FCEQN-8777,1.0,NC,2.0,4,5.0
1884,FCEQN,FCEQN-8489,1.0,NC,1.0,4,4.0
1885,FCEQN,FCEQN-7905,1.0,NC,-1.0,4,5.0
1886,FCEQN,FCEQN-7690,1.0,NC,2.0,4,3.0
1887,FCEQN,FCEQN-8218,1.0,NC,-1.0,-1,-1.0
1888,FCEQN,FCEQN-8812,1.0,NC,-1.0,-1,1.0
1889,FCEQN,FCEQN-8570,1.0,NC,-1.0,4,4.0
1890,FCEQN,FCEQN-8303,1.0,NC,-1.0,1,3.0
1891,FCEQN,FCEQN-8308,1.0,NC,-1.0,4,5.0
1892,FCEQN,FCEQN-8274,1.0,NC,-1.0,4,5.0
1893,FCEQN,FCEQN-8567,1.0,NC,-1.0,1,5.0
1894,FCEQN,FCEQN-8490,1.0,NC,-1.0,1,5.0
1895,FCEQN,FCEQN-8408,1.0,NC,2.0,4,5.0
1896,FCEQN,FCEQN-8442,1.0,NC,-1.0,4,5.0
1897,FCEQN,FCEQN-8182,1.0,NC,-1.0,1,5.0
1898,FCEQN,FCEQN-8293,1.0,NC,-1.0,4,4.0
1899,FCEQN,FCEQN-8745,1.0,NC,-1.0,4,5.0
1900,FCEQN,FCEQN-8491,1.0,NC,-1.0,3,3.0
1901,FCEQN,FCEQN-8398,1.0,NC,-1.0,4,5.0
1902,FCEQN,FCEQN-8608,1.0,NC,-1.0,4,3.0
1903,FCEQN,FCEQN-8660,1.0,NC,1.0,4,4.0
1904,FCEQN,FCEQN-8538,1.0,NC,1.0,4,5.0
1905,FCEQN,FCEQN-8689,1.0,NC,-1.0,4,5.0
1906,FCEQN,FCEQN-8629,1.0,NC,1.0,1,3.0
1907,FCEQN,FCEQN-8534,1.0,NC,-1.0,4,3.0
1908,FCEQN,FCEQN-8415,1.0,NC,-1.0,4,3.0
1909,FCEQN,FCEQN-8409,1.0,NC,1.0,4,3.0
1910,FCEQN,FCEQN-8710,1.0,NC,-1.0,-1,3.0
1911,FCEQN,FCEQN-8164,1.0,NC,1.0,1,5.0
1912,FCEQN,FCEQN-8626,1.0,NC,-1.0,1,5.0
1913,FCEQN,FCEQN-8466,1.0,NC,-1.0,4,5.0
1914,FCEQN,FCEQN-8390,1.0,NC,-1.0,1,5.0
1915,FCEQN,FCEQN-8572,1.0,NC,-1.0,4,5.0
1916,FCEQN,FCEQN-7477,1.0,NC,2.0,4,7.0
1917,FCEQN,FCEQN-8653,1.0,NC,-1.0,-1,1.0
1918,FCEQN,FCEQN-7969,1.0,NC,-1.0,-1,1.0
1919,FCEQN,FCEQN-8194,1.0,NC,1.0,4,5.0
1920,FCEQN,FCEQN-8439,1.0,NC,-1.0,1,4.0
1921,FCEQN,FCEQN-8444,1.0,NC,-1.0,3,3.0
1922,FCEQN,FCEQN-7831,1.0,NC,1.0,1,5.0
1923,FCEQN,FCEQN-8694,1.0,NC,-1.0,-1,1.0
1924,FCEQN,FCEQN-8754,1.0,NC,-1.0,-1,-1.0
1925,FCEQN,FCEQN-8278,1.0,NC,-1.0,4,3.0
1926,FCEQN,FCEQN-8485,1.0,NC,-1.0,-1,1.0
1927,FCEQN,FCEQN-8733,1.0,NC,-1.0,4,4.0
1928,FCEQN,FCEQN-7867,1.0,NC,-1.0,1,5.0
1929,FCEQN,FCEQN-8783,1.0,NC,-1.0,4,5.0
1930,FCEQN,FCEQN-8685,1.0,NC,1.0,4,5.0
1931,FCEQN,FCEQN-7719,1.0,NC,-1.0,4,5.0
1932,FCEQN,FCEQN-8240,1.0,NC,-1.0,4,3.0
1933,FCEQN,FCEQN-8204,1.0,NC,1.0,1,3.0
1934,FCEQN,FCEQN-8703,1.0,NC,2.0,1,5.0
1935,FCEQN,FCEQN-8670,1.0,NC,-1.0,4,3.0
1936,FCEQN,FCEQN-8676,1.0,NC,-1.0,1,5.0
1937,FCEQN,FCEQN-8407,1.0,NC,-1.0,-1,4.0
1938,FCEQN,FCEQN-8780,1.0,NC,2.0,4,7.0
1939,FCEQN,FCEQN-8336,1.0,NC,-1.0,-1,-1.0
1940,FCEQN,FCEQN-8640,1.0,NC,1.0,-1,1.0
1941,FCEQN,FCEQN-8811,1.0,NC,4.0,1,5.0
1942,FCEQN,FCEQN-8607,1.0,NC,-1.0,4,5.0
1943,FCEQN,FCEQN-8355,1.0,NC,-1.0,4,5.0
1944,FCEQN,FCEQN-8551,1.0,NC,-1.0,4,3.0
1945,FCEQN,FCEQN-8354,1.0,NC,-1.0,4,7.0
1946,FCEQN,FCEQN-8458,1.0,NC,1.0,4,5.0
1947,FCEQN,FCEQN-8554,1.0,NC,-1.0,1,5.0
1948,FCEQN,FCEQN-8229,1.0,NC,1.0,4,3.0
1949,FCEQN,FCEQN-8747,1.0,NC,-1.0,4,5.0
1950,FCEQN,FCEQN-8449,1.0,NC,-1.0,4,4.0
1951,FCEQN,FCEQN-8337,1.0,NC,-1.0,-1,7.0
1952,FCEQN,FCEQN-8615,1.0,NC,1.0,1,7.0
1953,FCEQN,FCEQN-8360,1.0,NC,-1.0,4,4.0
1954,FCEQN,FCEQN-285,1.0,NC,2.0,1,5.0
1955,FCEQN,FCEQN-4631,1.0,NC,2.0,4,4.0
1956,FCEQN,FCEQN-8656,1.0,NC,4.0,3,4.0
1957,FCEQN,FCEQN-8301,1.0,NC,-1.0,1,5.0
1958,FCEQN,FCEQN-8486,1.0,NC,-1.0,4,5.0
1959,FCEQN,FCEQN-7513,1.0,NC,-1.0,-1,5.0
1960,FCEQN,FCEQN-8753,1.0,NC,-1.0,4,3.0
1961,FCEQN,FCEQN-8236,1.0,NC,1.0,4,5.0
1962,FCEQN,FCEQN-8727,1.0,NC,1.0,4,5.0
1963,FCEQN,FCEQN-8314,1.0,NC,2.0,4,3.0
1964,FCEQN,FCEQN-8546,1.0,NC,-1.0,-1,3.0
1965,FCEQN,FCEQN-8395,1.0,NC,1.0,4,3.0
1966,FCEQN,FCEQN-8633,3.0,NC,-1.0,-1,7.0
1967,FCEQN,FCEQN-8801,1.0,NC,1.0,4,5.0
1968,FCEQN,FCEQN-8827,1.0,NC,-1.0,3,4.0
1969,FCEQN,FCEQN-8069,1.0,NC,1.0,4,5.0
1970,FCEQN,FCEQN-8657,1.0,NC,-1.0,1,5.0
1971,FCEQN,FCEQN-8510,1.0,NC,-1.0,4,5.0
1972,FCEQN,FCEQN-8604,1.0,NC,1.0,1,5.0
1973,FCEQN,350,1.0,NC,-1.0,4,3.0
1974,FCEQN,FCEQN-1371,1.0,NC,-1.0,4,5.0
1975,FCEQN,FCEQN-5273,1.0,NC,-1.0,-1,3.0
1976,FCEQN,FCEQN-7603,1.0,NC,1.0,4,3.0
1977,FCEQN,FCEQN-8639,1.0,NC,1.0,4,5.0
1978,FCEQN,FCEQN-8527,1.0,NC,-1.0,3,4.0
1979,FCEQN,FCEQN-8316,1.0,NC,-1.0,4,5.0
1980,FCEQN,FCEQN-8729,1.0,No,4.0,3,5.0
1981,FCEQN,FCEQN-8463,1.0,NC,-1.0,4,3.0
1982,FCEQN,FCEQN-8755,1.0,NC,-1.0,4,3.0
1983,FCEQN,FCEQN-8172,1.0,NC,-1.0,4,3.0
1984,FCEQN,FCEQN-7922,1.0,NC,-1.0,1,5.0
1985,FCEQN,FCEQN-8259,1.0,NC,-1.0,4,5.0
