,ua,insc,estado_civil,sit_lab_alumno,tipo_res_alumno,sit_lab_padres,estudios_padres
1986,FCEQN,FCEQN-8651,1.0,NC,-1.0,4,5.0
1987,FCEQN,FCEQN-8557,1.0,NC,3.0,1,2.0
1988,FCEQN,FCEQN-8582,1.0,NC,1.0,-1,3.0
1989,FCEQN,FCEQN-7568,1.0,NC,-1.0,-1,-1.0
1990,FCEQN,FCEQN-8179,1.0,NC,2.0,4,5.0
1991,FCEQN,FCEQN-8187,1.0,NC,1.0,-1,-1.0
1992,FCEQN,FCEQN-8865,1.0,NC,-1.0,1,3.0
1993,FCEQN,FCEQN-8543,1.0,NC,-1.0,4,5.0
1994,FCEQN,FCEQN-8654,1.0,No,4.0,-1,5.0
1995,FCEQN,FCEQN-8888,1.0,NC,2.0,4,1.0
1996,FCEQN,FCEQN-8825,1.0,NC,-1.0,-1,-1.0
1997,FCEQN,FCEQN-8563,1.0,NC,-1.0,4,5.0
1998,FCEQN,FCEQN-8719,1.0,NC,-1.0,-1,4.0
1999,FCEQN,FCEQN-8542,1.0,NC,2.0,4,5.0
2000,FCEQN,FCEQN-8548,1.0,NC,2.0,1,3.0
2001,FCEQN,FCEQN-8434,1.0,NC,1.0,4,5.0
2002,FCEQN,FCEQN-8695,1.0,NC,1.0,4,5.0
2003,FCEQN,FCEQN-8311,1.0,NC,1.0,4,5.0
2004,FCEQN,FCEQN-8095,1.0,NC,2.0,1,5.0
2005,FCEQN,FCEQN-7990,1.0,NC,2.0,3,5.0
2006,FCEQN,FCEQN-8260,1.0,NC,1.0,4,5.0
2007,FCEQN,FCEQN-6248,1.0,NC,2.0,3,5.0
2008,FCEQN,FCEQN-6224,2.0,NC,1.0,3,3.0
2009,FCEQN,FCEQN-8789,1.0,NC,-1.0,-1,-1.0
2010,FCEQN,FCEQN-8424,1.0,NC,1.0,-1,-1.0
2011,FCEQN,FCEQN-6209,1.0,NC,-1.0,-1,-1.0
2012,FCEQN,FCEQN-8736,1.0,NC,-1.0,-1,-1.0
2013,FCEQN,FCEQN-8288,1.0,NC,-1.0,-1,1.0
2014,FCEQN,FCEQN-8722,1.0,No,4.0,3,5.0
2015,FCEQN,FCEQN-8889,1.0,NC,1.0,4,3.0
2016,FCEQN,FCEQN-720,1.0,NC,-1.0,1,5.0
2017,FCEQN,FCEQN-1652,1.0,NC,3.0,1,7.0
2018,FCEQN,FCEQN-3240,1.0,NC,2.0,2,5.0
2019,FCEQN,FCEQN-5208,1.0,NC,1.0,3,5.0
2020,FCEQN,FCEQN-5422,1.0,NC,2.0,-1,1.0
2021,FCEQN,FCEQN-5436,1.0,NC,-1.0,4,3.0
2022,FCEQN,FCEQN-5479,1.0,NC,1.0,-1,4.0
2023,FCEQN,FCEQN-5924,1.0,NC,1.0,1,3.0
2024,FCEQN,FCEQN-5962,1.0,NC,1.0,4,1.0
2025,FCEQN,FCEQN-5983,1.0,NC,-1.0,4,5.0
2026,FCEQN,FCEQN-6062,3.0,NC,1.0,3,7.0
2027,FCEQN,FCEQN-6162,1.0,NC,1.0,4,3.0
2028,FCEQN,FCEQN-6192,1.0,NC,-1.0,4,5.0
2029,FCEQN,FCEQN-6315,2.0,NC,4.0,1,1.0
2030,FCEQN,FCEQN-6393,1.0,NC,1.0,1,5.0
2031,FCEQN,FCEQN-6425,3.0,NC,-1.0,1,5.0
2032,FCEQN,FCEQN-6451,2.0,NC,-1.0,4,5.0
2033,FCEQN,FCEQN-6526,1.0,NC,1.0,4,5.0
2034,FCEQN,FCEQN-6541,1.0,NC,-1.0,4,3.0
2035,FCEQN,FCEQN-6774,1.0,NC,1.0,4,5.0
2036,FCEQN,FCEQN-6907,1.0,NC,1.0,1,5.0
2037,FCEQN,FCEQN-7001,1.0,NC,-1.0,4,5.0
2038,FCEQN,FCEQN-7139,1.0,NC,-1.0,4,4.0
2039,FCEQN,FCEQN-6222,1.0,NC,-1.0,4,3.0
2040,FCEQN,FCEQN-6751,1.0,NC,-1.0,4,5.0
2041,FCEQN,FCEQN-7260,1.0,NC,-1.0,4,3.0
2042,FCEQN,FCEQN-1755,1.0,NC,2.0,4,3.0
2043,FCEQN,FCEQN-3400,1.0,NC,-1.0,-1,5.0
2044,FCEQN,FCEQN-5448,1.0,NC,3.0,1,3.0
2045,FCEQN,FCEQN-5607,1.0,NC,2.0,4,5.0
2046,FCEQN,FCEQN-5721,1.0,NC,-1.0,4,5.0
2047,FCEQN,FCEQN-6182,1.0,NC,2.0,1,5.0
2048,FCEQN,FCEQN-6429,1.0,NC,-1.0,1,4.0
2049,FCEQN,FCEQN-6523,1.0,NC,2.0,1,5.0
2050,FCEQN,FCEQN-6875,1.0,NC,1.0,4,4.0
2051,FCEQN,FCEQN-6959,1.0,NC,2.0,4,5.0
2052,FCEQN,1439,1.0,NC,1.0,1,4.0
2053,FCEQN,FCEQN-5176,1.0,NC,1.0,1,3.0
2054,FCEQN,FCEQN-6036,1.0,NC,3.0,4,2.0
2055,FCEQN,FCEQN-6136,1.0,NC,3.0,4,5.0
2056,FCEQN,FCEQN-6163,1.0,NC,1.0,4,4.0
2057,FCEQN,FCEQN-6213,1.0,NC,1.0,1,7.0
2058,FCEQN,FCEQN-6247,1.0,NC,-1.0,4,3.0
2059,FCEQN,FCEQN-6386,1.0,NC,2.0,4,4.0
2060,FCEQN,FCEQN-6887,1.0,No,4.0,3,5.0
2061,FCEQN,FCEQN-7128,1.0,NC,1.0,1,5.0
2062,FCEQN,FCEQN-7168,3.0,NC,-1.0,3,5.0
2063,FCEQN,FCEQN-6154,1.0,NC,1.0,4,5.0
2064,FCEQN,FCEQN-7216,1.0,NC,4.0,4,3.0
2065,FCEQN,FCEQN-4700,1.0,NC,1.0,4,4.0
2066,FCEQN,FCEQN-4593,1.0,Si,4.0,1,5.0
2067,FCEQN,FCEQN-5453,1.0,NC,-1.0,-1,1.0
2068,FCEQN,FCEQN-4656,1.0,NC,1.0,4,5.0
2069,FCEQN,FCEQN-6424,1.0,NC,1.0,1,5.0
2070,FCEQN,FCEQN-6449,1.0,NC,-1.0,1,5.0
2071,FCEQN,FCEQN-6483,1.0,NC,1.0,4,2.0
2072,FCEQN,FCEQN-6485,1.0,NC,-1.0,-1,7.0
2073,FCEQN,FCEQN-6576,1.0,NC,1.0,1,5.0
2074,FCEQN,FCEQN-6804,1.0,NC,-1.0,4,4.0
2075,FCEQN,FCEQN-6854,1.0,NC,4.0,4,5.0
2076,FCEQN,FCEQN-6956,1.0,NC,2.0,1,3.0
2077,FCEQN,FCEQN-7053,1.0,NC,1.0,4,5.0
2078,FCEQN,FCEQN-7136,1.0,NC,-1.0,4,5.0
2079,FCEQN,FCEQN-7251,1.0,NC,1.0,4,3.0
2080,FCEQN,FCEQN-2647,1.0,NC,-1.0,4,3.0
2081,FCEQN,FCEQN-6957,1.0,NC,1.0,4,4.0
2082,FCEQN,FCEQN-6994,1.0,NC,-1.0,4,5.0
2083,FCEQN,FCEQN-7129,1.0,NC,1.0,4,5.0
2084,FCEQN,FCEQN-6658,1.0,NC,1.0,1,3.0
2085,FCEQN,FCEQN-3786,1.0,NC,2.0,1,5.0
2086,FCEQN,FCEQN-1524,1.0,NC,1.0,4,5.0
2087,FCEQN,FCEQN-4966,1.0,NC,-1.0,-1,1.0
2088,FCEQN,FCEQN-6270,1.0,NC,2.0,3,5.0
2089,FCEQN,FCEQN-692,1.0,NC,2.0,4,5.0
2090,FCEQN,6984,1.0,NC,1.0,4,7.0
2091,FCEQN,FCEQN-6560,1.0,NC,-1.0,1,4.0
2092,FCEQN,FCEQN-7105,1.0,NC,-1.0,4,4.0
2093,FCEQN,FCEQN-7116,1.0,NC,1.0,4,3.0
2094,FCEQN,FCEQN-3296,1.0,NC,-1.0,4,3.0
2095,FCEQN,FCEQN-5326,1.0,NC,1.0,1,5.0
2096,FCEQN,FCEQN-5362,1.0,No,4.0,3,5.0
2097,FCEQN,FCEQN-6981,1.0,NC,1.0,4,3.0
2098,FCEQN,FCEQN-7176,1.0,NC,-1.0,4,7.0
2099,FCEQN,FCEQN-6365,1.0,NC,4.0,1,5.0
2100,FCEQN,FCEQN-6517,1.0,NC,3.0,4,5.0
2101,FCEQN,FCEQN-6519,1.0,NC,1.0,4,5.0
2102,FCEQN,FCEQN-6522,1.0,NC,3.0,1,5.0
2103,FCEQN,FCEQN-7189,1.0,NC,-1.0,3,5.0
2104,FCEQN,FCEQN-1777,1.0,NC,-1.0,1,5.0
2105,FCEQN,FCEQN-5540,1.0,NC,-1.0,4,5.0
2106,FCEQN,FCEQN-6589,1.0,NC,2.0,4,5.0
2107,FCEQN,FCEQN-6691,1.0,NC,-1.0,4,5.0
2108,FCEQN,FCEQN-5836,1.0,NC,4.0,4,1.0
2109,FCEQN,FCEQN-5943,1.0,NC,-1.0,4,5.0
2110,FCEQN,FCEQN-6333,1.0,NC,-1.0,4,5.0
2111,FCEQN,FCEQN-6599,2.0,NC,1.0,-1,5.0
2112,FCEQN,FCEQN-7117,1.0,NC,2.0,1,7.0
2113,FCEQN,FCEQN-6004,3.0,NC,-1.0,4,5.0
2114,FCEQN,FCEQN-7037,1.0,NC,-1.0,-1,7.0
2115,FCEQN,FCEQN-7201,1.0,NC,-1.0,4,5.0
2116,FCEQN,FCEQN-6665,1.0,No,2.0,1,3.0
2117,FCEQN,FCEQN-6278,1.0,NC,3.0,3,3.0
2118,FCEQN,FCEQN-5474,1.0,NC,-1.0,-1,1.0
2119,FCEQN,FCEQN-6823,1.0,NC,3.0,4,5.0
2120,FCEQN,FCEQN-7223,1.0,NC,-1.0,4,3.0
2121,FCEQN,FCEQN-778,1.0,NC,1.0,1,5.0
2122,FCEQN,FCEQN-2395,1.0,NC,2.0,1,5.0
2123,FCEQN,FCEQN-2313,1.0,NC,1.0,4,5.0
2124,FCEQN,FCEQN-6458,1.0,NC,-1.0,4,5.0
2125,FCEQN,FCEQN-2127,1.0,NC,1.0,4,1.0
2126,FCEQN,FCEQN-6951,1.0,NC,1.0,1,3.0
2127,FCEQN,FCEQN-7011,1.0,NC,3.0,4,5.0
2128,FCEQN,FCEQN-7172,1.0,No,4.0,3,5.0
2129,FCEQN,FCEQN-4904,1.0,NC,2.0,1,5.0
2130,FCEQN,FCEQN-4980,1.0,NC,-1.0,4,7.0
2131,FCEQN,1041,1.0,NC,1.0,1,5.0
2132,FCEQN,FCEQN-4802,1.0,NC,1.0,-1,1.0
2133,FCEQN,FCEQN-6554,1.0,NC,-1.0,-1,1.0
2134,FCEQN,FCEQN-7264,1.0,NC,1.0,4,3.0
2135,FCEQN,FCEQN-6103,1.0,NC,2.0,4,3.0
2136,FCEQN,FCEQN-6377,1.0,NC,2.0,-1,1.0
2137,FCEQN,FCEQN-7242,1.0,NC,-1.0,1,2.0
2138,FCEQN,FCEQN-7133,1.0,NC,1.0,4,5.0
2139,FCEQN,FCEQN-6026,1.0,NC,4.0,-1,-1.0
2140,FCEQN,FCEQN-6669,1.0,NC,1.0,1,5.0
2141,FCEQN,FCEQN-7039,1.0,NC,2.0,4,5.0
2142,FCEQN,FCEQN-5571,1.0,NC,1.0,4,5.0
2143,FCEQN,FCEQN-5899,1.0,NC,2.0,4,5.0
2144,FCEQN,FCEQN-6421,1.0,NC,2.0,-1,1.0
2145,FCEQN,FCEQN-6614,1.0,Si,2.0,1,5.0
2146,FCEQN,FCEQN-5727,1.0,Si,2.0,1,3.0
2147,FCEQN,FCEQN-6171,1.0,NC,3.0,-1,1.0
2148,FCEQN,FCEQN-6139,1.0,NC,3.0,1,5.0
2149,FCEQN,FCEQN-7266,1.0,NC,-1.0,-1,-1.0
2150,FCEQN,FCEQN-6692,1.0,NC,-1.0,3,3.0
2151,FCEQN,FCEQN-6910,1.0,NC,-1.0,4,5.0
2152,FCEQN,FCEQN-6280,1.0,NC,-1.0,4,4.0
2153,FCEQN,FCEQN-6843,1.0,NC,-1.0,-1,-1.0
2154,FCEQN,FCEQN-5786,1.0,NC,-1.0,-1,1.0
2155,FCEQN,FCEQN-6409,1.0,NC,2.0,4,5.0
2156,FCEQN,FCEQN-7086,1.0,NC,-1.0,-1,1.0
2157,FCEQN,FCEQN-5865,1.0,NC,-1.0,-1,1.0
2158,FCEQN,FCEQN-7169,1.0,NC,-1.0,-1,-1.0
2159,FCEQN,FCEQN-7019,1.0,NC,-1.0,-1,-1.0
2160,FCEQN,FCEQN-4620,1.0,NC,2.0,4,5.0
2161,FCEQN,FCEQN-4707,1.0,NC,1.0,1,5.0
2162,FCEQN,FCEQN-4710,1.0,NC,1.0,1,2.0
2163,FCEQN,FCEQN-4711,1.0,No,4.0,3,5.0
2164,FCEQN,FCEQN-5200,1.0,NC,-1.0,1,5.0
2165,FCEQN,FCEQN-5202,1.0,NC,4.0,3,4.0
2166,FCEQN,FCEQN-5212,1.0,NC,-1.0,4,4.0
2167,FCEQN,FCEQN-5217,1.0,NC,-1.0,-1,-1.0
2168,FCEQN,FCEQN-5247,1.0,NC,1.0,4,5.0
2169,FCEQN,FCEQN-5253,1.0,Si,2.0,2,5.0
2170,FCEQN,FCEQN-5274,1.0,NC,-1.0,4,5.0
2171,FCEQN,FCEQN-5276,1.0,NC,-1.0,4,5.0
2172,FCEQN,FCEQN-5295,1.0,NC,-1.0,3,5.0
2173,FCEQN,FCEQN-5297,1.0,NC,4.0,1,4.0
2174,FCEQN,FCEQN-5298,1.0,NC,-1.0,-1,1.0
2175,FCEQN,FCEQN-5300,1.0,NC,1.0,1,5.0
2176,FCEQN,FCEQN-5301,1.0,NC,4.0,-1,1.0
2177,FCEQN,FCEQN-5302,1.0,NC,-1.0,-1,-1.0
2178,FCEQN,FCEQN-5304,1.0,NC,2.0,3,4.0
2179,FCEQN,FCEQN-5307,1.0,NC,-1.0,-1,-1.0
2180,FCEQN,FCEQN-5308,1.0,NC,-1.0,-1,-1.0
2181,FCEQN,FCEQN-5313,1.0,NC,-1.0,-1,1.0
2182,FCEQN,FCEQN-5323,1.0,NC,-1.0,-1,1.0
2183,FCEQN,FCEQN-5322,1.0,NC,-1.0,-1,-1.0
2184,FCEQN,FCEQN-5347,1.0,NC,-1.0,-1,-1.0
2185,FCEQN,FCEQN-5356,1.0,NC,-1.0,-1,-1.0
2186,FCEQN,FCEQN-5368,1.0,NC,-1.0,-1,-1.0
2187,FCEQN,FCEQN-5369,1.0,NC,-1.0,-1,-1.0
2188,FCEQN,FCEQN-5370,1.0,NC,-1.0,-1,7.0
2189,FCEQN,FCEQN-5371,1.0,NC,-1.0,-1,-1.0
2190,FCEQN,FCEQN-5372,1.0,NC,-1.0,-1,-1.0
2191,FCEQN,FCEQN-5373,1.0,NC,-1.0,-1,-1.0
2192,FCEQN,FCEQN-5374,1.0,NC,-1.0,-1,1.0
2193,FCEQN,FCEQN-5375,1.0,NC,-1.0,-1,-1.0
2194,FCEQN,FCEQN-5376,1.0,NC,-1.0,-1,1.0
2195,FCEQN,FCEQN-5377,1.0,NC,-1.0,-1,-1.0
2196,FCEQN,FCEQN-5378,1.0,NC,-1.0,-1,1.0
2197,FCEQN,FCEQN-5379,1.0,NC,-1.0,-1,-1.0
2198,FCEQN,FCEQN-5380,1.0,NC,-1.0,-1,-1.0
2199,FCEQN,FCEQN-5382,1.0,NC,-1.0,4,5.0
2200,FCEQN,FCEQN-5384,1.0,NC,-1.0,-1,-1.0
2201,FCEQN,FCEQN-5386,1.0,NC,-1.0,-1,-1.0
2202,FCEQN,FCEQN-5387,1.0,NC,-1.0,-1,7.0
2203,FCEQN,FCEQN-5390,1.0,NC,-1.0,-1,-1.0
2204,FCEQN,FCEQN-5399,1.0,NC,-1.0,-1,-1.0
2205,FCEQN,FCEQN-5414,1.0,NC,-1.0,-1,-1.0
2206,FCEQN,FCEQN-5446,1.0,NC,-1.0,-1,7.0
2207,FCEQN,FCEQN-5462,1.0,NC,-1.0,-1,7.0
2208,FCEQN,FCEQN-5470,1.0,NC,-1.0,-1,7.0
2209,FCEQN,FCEQN-5477,1.0,NC,-1.0,-1,-1.0
2210,FCEQN,FCEQN-5484,1.0,NC,-1.0,-1,-1.0
2211,FCEQN,FCEQN-5490,1.0,NC,-1.0,-1,7.0
2212,FCEQN,FCEQN-5493,1.0,NC,-1.0,-1,-1.0
2213,FCEQN,FCEQN-5495,1.0,NC,-1.0,-1,-1.0
2214,FCEQN,FCEQN-5508,1.0,NC,-1.0,-1,7.0
2215,FCEQN,FCEQN-5532,1.0,NC,-1.0,-1,7.0
2216,FCEQN,FCEQN-5206,1.0,NC,-1.0,-1,7.0
2217,FCEQN,FCEQN-5460,1.0,NC,-1.0,-1,-1.0
2218,FCEQN,FCEQN-5514,1.0,NC,-1.0,-1,-1.0
2219,FCEQN,FCEQN-5552,1.0,NC,-1.0,-1,-1.0
2220,FCEQN,FCEQN-5563,1.0,NC,-1.0,-1,1.0
2221,FCEQN,FCEQN-5574,1.0,NC,-1.0,-1,-1.0
2222,FCEQN,FCEQN-5575,1.0,NC,-1.0,-1,-1.0
2223,FCEQN,FCEQN-5586,1.0,NC,-1.0,-1,1.0
2224,FCEQN,FCEQN-5615,1.0,NC,-1.0,-1,-1.0
2225,FCEQN,FCEQN-5620,1.0,NC,-1.0,-1,-1.0
2226,FCEQN,FCEQN-5626,1.0,NC,-1.0,4,5.0
2227,FCEQN,FCEQN-5643,1.0,NC,-1.0,-1,-1.0
2228,FCEQN,FCEQN-5649,1.0,NC,-1.0,-1,-1.0
2229,FCEQN,FCEQN-5685,1.0,NC,-1.0,-1,-1.0
2230,FCEQN,FCEQN-5698,1.0,NC,-1.0,1,2.0
2231,FCEQN,FCEQN-5710,1.0,NC,-1.0,-1,-1.0
2232,FCEQN,FCEQN-5714,1.0,NC,-1.0,-1,-1.0
2233,FCEQN,FCEQN-5715,1.0,NC,-1.0,4,7.0
2234,FCEQN,FCEQN-5716,1.0,NC,-1.0,-1,-1.0
2235,FCEQN,FCEQN-5750,1.0,NC,-1.0,4,3.0
2236,FCEQN,FCEQN-5760,1.0,NC,-1.0,-1,-1.0
2237,FCEQN,FCEQN-5761,1.0,NC,-1.0,-1,-1.0
2238,FCEQN,FCEQN-5764,1.0,NC,-1.0,-1,1.0
2239,FCEQN,FCEQN-5769,1.0,NC,-1.0,-1,-1.0
2240,FCEQN,FCEQN-6258,1.0,NC,-1.0,-1,1.0
2241,FCEQN,6068,1.0,NC,-1.0,-1,1.0
2242,FCEQN,1822,1.0,NC,-1.0,-1,-1.0
2243,FCEQN,60,1.0,NC,-1.0,-1,-1.0
2244,FCEQN,FCEQN-8890,1.0,NC,-1.0,-1,1.0
2245,FCEQN,FCEQN-8891,1.0,NC,-1.0,-1,-1.0
2246,FCEQN,FCEQN-8892,1.0,NC,-1.0,-1,-1.0
2247,FCEQN,FCEQN-8894,1.0,NC,-1.0,1,5.0
2248,FCEQN,FCEQN-8895,1.0,NC,-1.0,-1,-1.0
2249,FCEQN,4305,1.0,NC,-1.0,-1,-1.0
2250,FCEQN,FCEQN-8896,1.0,NC,-1.0,4,3.0
2251,FCEQN,4171,1.0,NC,-1.0,-1,7.0
2252,FCEQN,4319,1.0,NC,2.0,1,5.0
2253,FCEQN,6960,1.0,NC,-1.0,-1,-1.0
2254,FCEQN,FCEQN-3404,1.0,NC,-1.0,-1,-1.0
2255,FCEQN,5853,1.0,NC,-1.0,4,5.0
2256,FCEQN,5849,1.0,NC,-1.0,1,7.0
2257,FCEQN,6816,1.0,NC,4.0,1,5.0
2258,FCEQN,FCEQN-3459,1.0,NC,-1.0,1,5.0
2259,FCEQN,FCEQN-2505,1.0,NC,-1.0,-1,-1.0
2260,FCEQN,FCEQN-8897,1.0,NC,1.0,1,2.0
2261,FCEQN,FCEQN-8898,1.0,NC,-1.0,-1,-1.0
2262,FCEQN,FCEQN-8899,1.0,NC,-1.0,-1,1.0
2263,FCEQN,FCEQN-8900,1.0,NC,-1.0,-1,1.0
2264,FCEQN,FCEQN-8901,1.0,No,2.0,-1,5.0
2265,FCEQN,FCEQN-8902,2.0,NC,4.0,3,5.0
2266,FCEQN,FCEQN-8903,1.0,NC,-1.0,-1,-1.0
2267,FCEQN,FCEQN-8904,1.0,NC,-1.0,-1,-1.0
2268,FCEQN,4941,1.0,NC,-1.0,-1,1.0
2269,FCEQN,FCEQN-8905,1.0,NC,-1.0,-1,1.0
2270,FCEQN,FCEQN-8906,1.0,NC,-1.0,-1,-1.0
2271,FCEQN,FCEQN-8907,1.0,NC,-1.0,-1,-1.0
2272,FCEQN,128,1.0,NC,-1.0,-1,-1.0
2273,FCEQN,FCEQN-6112,1.0,NC,4.0,1,3.0
2274,FCEQN,FCEQN-3866,1.0,NC,-1.0,3,5.0
2275,FCEQN,FCEQN-4392,1.0,NC,-1.0,1,7.0
2276,FCEQN,FCEQN-1834,1.0,NC,-1.0,-1,-1.0
2277,FCEQN,FCEQN-6057,1.0,No,1.0,-1,5.0
2278,FCEQN,FCEQN-6070,1.0,NC,-1.0,-1,-1.0
2279,FCEQN,FCEQN-7412,1.0,NC,4.0,-1,-1.0
2280,FCEQN,FCEQN-8173,1.0,NC,-1.0,-1,-1.0
2281,FCEQN,FCEQN-8698,1.0,NC,4.0,1,5.0
2282,FCEQN,FCEQN-8427,1.0,NC,-1.0,-1,-1.0
2283,FCEQN,FCEQN-8359,1.0,NC,-1.0,-1,-1.0
2284,FCEQN,FCEQN-8790,1.0,NC,-1.0,1,3.0
2285,FCEQN,FCEQN-8385,1.0,NC,-1.0,-1,-1.0
2286,FCEQN,FCEQN-8474,1.0,NC,-1.0,-1,-1.0
2287,FCEQN,FCEQN-8761,1.0,NC,-1.0,3,3.0
2288,FCEQN,FCEQN-8437,1.0,NC,-1.0,-1,1.0
2289,FCEQN,FCEQN-8465,1.0,No,2.0,3,5.0
2290,FCEQN,FCEQN-8781,1.0,NC,-1.0,-1,-1.0
2291,FCEQN,FCEQN-8365,1.0,NC,-1.0,-1,-1.0
2292,FCEQN,FCEQN-8684,1.0,NC,-1.0,-1,1.0
2293,FCEQN,FCEQN-8457,1.0,NC,-1.0,-1,1.0
2294,FCEQN,FCEQN-8436,1.0,NC,-1.0,-1,-1.0
2295,FCEQN,FCEQN-8601,1.0,NC,-1.0,-1,-1.0
2296,FCEQN,FCEQN-8524,1.0,NC,-1.0,-1,-1.0
2297,FCEQN,FCEQN-8243,1.0,NC,-1.0,-1,-1.0
2298,FCEQN,FCEQN-8207,1.0,NC,-1.0,-1,7.0
2299,FCEQN,FCEQN-8167,1.0,NC,-1.0,-1,-1.0
2300,FCEQN,FCEQN-8323,1.0,NC,-1.0,-1,-1.0
2301,FCEQN,FCEQN-8701,1.0,NC,-1.0,-1,-1.0
2302,FCEQN,FCEQN-8281,1.0,NC,-1.0,-1,7.0
2303,FCEQN,FCEQN-8622,1.0,NC,-1.0,-1,-1.0
2304,FCEQN,FCEQN-8272,1.0,NC,-1.0,1,5.0
2305,FCEQN,FCEQN-8306,1.0,NC,-1.0,-1,-1.0
2306,FCEQN,FCEQN-8821,1.0,NC,-1.0,-1,-1.0
2307,FCEQN,FCEQN-8637,1.0,NC,-1.0,-1,-1.0
2308,FCEQN,FCEQN-8504,1.0,NC,-1.0,-1,-1.0
2309,FCEQN,FCEQN-8422,1.0,NC,-1.0,4,7.0
2310,FCEQN,FCEQN-8364,1.0,NC,-1.0,-1,-1.0
2311,FCEQN,FCEQN-8177,1.0,NC,-1.0,3,3.0
2312,FCEQN,FCEQN-8834,1.0,NC,-1.0,-1,-1.0
2313,FCEQN,FCEQN-7369,1.0,NC,-1.0,-1,-1.0
2314,FCEQN,FCEQN-0059,1.0,NC,-1.0,-1,1.0
2315,FCEQN,FCEQN-0019,1.0,NC,-1.0,-1,-1.0
